Time	Vin	Vo
4.008503704735362e-003	9.983536e-003	-1.633630e-003
4.009503704735361e-003	1.001691e-002	-7.614952e-004
4.010503704735361e-003	9.983536e-003	-1.420837e-004
4.011503704735360e-003	1.001691e-002	3.094811e-004
4.012503704735359e-003	9.983536e-003	6.518502e-004
4.013503704735359e-003	1.001691e-002	9.250779e-004
4.014503704735358e-003	9.983536e-003	1.154913e-003
4.015503704735357e-003	1.001691e-002	1.357569e-003
4.016503704735356e-003	9.983536e-003	1.543536e-003
4.017503704735356e-003	1.001715e-002	1.719489e-003
4.018503704735355e-003	9.983297e-003	1.888289e-003
4.019503704735354e-003	1.001715e-002	2.052321e-003
4.021503704735353e-003	1.001715e-002	2.372279e-003
4.024217990449636e-003	1.001227e-002	2.792148e-003
4.026932276163920e-003	1.000742e-002	3.202442e-003
4.029646561878204e-003	1.000261e-002	3.603161e-003
4.032360847592487e-003	9.997846e-003	3.994303e-003
4.035075133306771e-003	9.993116e-003	4.375871e-003
4.037789419021055e-003	9.988426e-003	4.747862e-003
4.040503704735339e-003	9.983774e-003	5.110278e-003
4.045646561878192e-003	9.993384e-003	5.771845e-003
4.050789419021045e-003	9.999938e-003	6.406827e-003
4.055932276163899e-003	1.000344e-002	7.015223e-003
4.061075133306752e-003	1.000388e-002	7.597032e-003
4.066217990449606e-003	1.000127e-002	8.152255e-003
4.071360847592459e-003	9.995598e-003	8.680893e-003
4.076503704735312e-003	9.986874e-003	9.182944e-003
4.077503704735312e-003	1.001358e-002	9.278788e-003
4.087789419021018e-003	1.000624e-002	1.019829e-002
4.098075133306725e-003	1.000112e-002	1.105216e-002
4.108360847592431e-003	9.998220e-003	1.184040e-002
4.118646561878139e-003	9.997539e-003	1.256301e-002
4.128932276163845e-003	9.999077e-003	1.321999e-002
4.139217990449552e-003	1.000283e-002	1.381135e-002
4.149503704735259e-003	1.000881e-002	1.433708e-002
4.159789419020965e-003	1.000408e-002	1.482188e-002
4.170075133306672e-003	1.000079e-002	1.527209e-002
4.180360847592378e-003	9.998941e-003	1.568768e-002
4.190646561878086e-003	9.998532e-003	1.606868e-002
4.200932276163793e-003	9.999563e-003	1.641506e-002
4.211217990449499e-003	1.000204e-002	1.672685e-002
4.221503704735206e-003	1.000595e-002	1.700403e-002
4.231789419020912e-003	1.000276e-002	1.725954e-002
4.242075133306619e-003	1.000054e-002	1.749680e-002
4.252360847592326e-003	9.999291e-003	1.771581e-002
