Time	Vin	Vo
3.085000000000037e-003	-9.987835e-003	-1.997756e-002
3.086000000000037e-003	-1.001168e-002	-1.997803e-002
3.087000000000036e-003	-9.988073e-003	-1.997803e-002
3.088000000000035e-003	-1.001144e-002	-1.997803e-002
3.089000000000034e-003	-9.988073e-003	-1.997756e-002
3.090000000000034e-003	-1.001120e-002	-1.997756e-002
3.091000000000033e-003	-9.988312e-003	-1.997756e-002
3.092000000000032e-003	-1.001096e-002	-1.997708e-002
3.093000000000032e-003	-9.988550e-003	-1.997708e-002
3.094000000000031e-003	-1.001096e-002	-1.997660e-002
3.097000000000029e-003	-9.989027e-003	-1.997660e-002
3.098000000000028e-003	-1.001048e-002	-1.997660e-002
3.099000000000027e-003	-9.989265e-003	-1.997660e-002
3.100000000000026e-003	-1.001025e-002	-1.997660e-002
3.101000000000026e-003	-9.989265e-003	-1.997660e-002
3.102000000000025e-003	-1.001001e-002	-1.997660e-002
3.103000000000024e-003	-9.989504e-003	-1.997660e-002
3.104000000000023e-003	-1.001001e-002	-1.997660e-002
3.105000000000023e-003	-9.989742e-003	-1.997660e-002
3.107000000000021e-003	-9.989742e-003	-1.997660e-002
3.110000000000019e-003	-1.000953e-002	-1.997660e-002
3.112000000000018e-003	-1.000929e-002	-1.997660e-002
3.114000000000016e-003	-1.000905e-002	-1.997660e-002
3.117000000000014e-003	-9.990696e-003	-1.997660e-002
3.119714285714298e-003	-9.993523e-003	-1.997660e-002
3.122428571428581e-003	-9.996214e-003	-1.997660e-002
3.125142857142865e-003	-9.998768e-003	-1.997660e-002
3.127857142857149e-003	-1.000119e-002	-1.997660e-002
3.130571428571433e-003	-1.000347e-002	-1.997660e-002
3.133285714285716e-003	-1.000561e-002	-1.997660e-002
3.136000000000000e-003	-1.000762e-002	-1.997660e-002
3.998999999999366e-003	-1.000095e-002	-1.997660e-002
3.999999999999365e-003	-9.998564e-003	-1.988505e-002
4.000999999999364e-003	9.994503e-003	-1.926230e-002
4.001999999999364e-003	1.001191e-002	-1.732920e-002
4.002999999999363e-003	9.984966e-003	-1.358603e-002
4.003999999999362e-003	1.001739e-002	-8.282171e-003
4.004999999999362e-003	9.982582e-003	-2.118097e-003
4.005999999999361e-003	1.001834e-002	4.222884e-003
4.006999999999360e-003	9.982344e-003	1.022436e-002
4.007999999999359e-003	1.001811e-002	1.553251e-002
4.008999999999359e-003	9.982582e-003	1.993705e-002
4.009999999999358e-003	1.001787e-002	2.334119e-002
4.010999999999357e-003	9.982821e-003	2.574064e-002
4.011999999999356e-003	1.001763e-002	2.719737e-002
4.012999999999356e-003	9.982821e-003	2.782155e-002
4.013999999999355e-003	1.001763e-002	2.775480e-002
4.014999999999354e-003	9.982821e-003	2.715064e-002
4.015999999999353e-003	1.001763e-002	2.616788e-002
4.016999999999353e-003	9.982821e-003	2.495529e-002
4.017999999999352e-003	1.001787e-002	2.364732e-002
4.018999999999351e-003	9.982582e-003	2.235605e-002
